date,categorie,prix_unitaire,quantite,remise,canal_acquisition,mode_paiement,depense_pub,revenu_transaction,produit_retourne
2022-07-28,Mode,12.64,1,0.03,Recherche_organique,Carte_bancaire,0.0,12.26,1
2022-07-28,Mode,45.14,2,0.01,Email,Mobile_Money,0.0,89.38,0
2022-07-28,Mode,30.44,3,0.02,Recherche_organique,Mobile_Money,0.0,89.49,0
2022-07-28,Beaute,17.62,1,0.05,Reseaux_sociaux,Paiement_livraison,0.0,16.74,0
2022-07-28,Electronique,236.58,2,0.01,Email,Mobile_Money,0.0,468.43,0
2022-07-28,Sport,52.78,2,0.04,Reseaux_sociaux,Carte_bancaire,0.0,101.34,0
2022-07-28,Electronique,91.89,1,0.03,Reseaux_sociaux,Carte_bancaire,0.0,89.13,0
2022-07-28,Sport,57.99,1,0.05,Email,Mobile_Money,0.0,55.09,0
2022-07-29,Mode,35.48,3,0.05,Recherche_organique,Mobile_Money,0.0,101.12,0
2022-07-29,Electronique,242.15,3,0.03,Reseaux_sociaux,Mobile_Money,0.0,704.66,0
2022-07-29,Beaute,23.39,3,0.02,Reseaux_sociaux,Mobile_Money,0.0,68.77,0
2022-07-29,Electronique,87.32,2,0.01,Recherche_organique,Mobile_Money,0.0,172.89,0
2022-07-29,Mode,59.71,1,0.03,Publicite_payante,Mobile_Money,1.15,57.92,0
2022-07-29,Mode,30.74,1,0.0,Email,Paiement_livraison,0.0,30.74,1
2022-07-29,Alimentation,20.86,2,0.04,Email,Mobile_Money,0.0,40.05,0
2022-07-29,Electronique,81.66,2,0.02,Publicite_payante,Carte_bancaire,15.05,160.05,0
2022-07-29,Maison,40.78,3,0.02,Email,Mobile_Money,0.0,119.89,0
2022-07-29,Electronique,175.03,3,0.01,Reseaux_sociaux,Mobile_Money,0.0,519.84,0
2022-07-29,Mode,10.85,1,0.02,Publicite_payante,Mobile_Money,3.45,10.63,1
2022-07-29,Mode,41.01,2,0.03,Reseaux_sociaux,Mobile_Money,0.0,79.56,0
2022-07-29,Beaute,30.91,1,0.04,Email,Paiement_livraison,0.0,29.67,0
2022-07-30,Mode,29.08,1,0.01,Reseaux_sociaux,Mobile_Money,0.0,28.79,0
2022-07-30,Maison,61.71,3,0.03,Publicite_payante,Mobile_Money,19.75,179.58,0
2022-07-30,Maison,75.26,1,0.03,Email,Mobile_Money,0.0,73.0,0
2022-07-30,Alimentation,12.64,2,0.01,Recherche_organique,Paiement_livraison,0.0,25.03,0
2022-07-30,Sport,85.91,1,0.04,Publicite_payante,Carte_bancaire,14.72,82.47,0
2022-07-30,Maison,34.6,3,0.0,Publicite_payante,Paiement_livraison,1.92,103.8,0
2022-07-30,Electronique,154.73,2,0.04,Reseaux_sociaux,Carte_bancaire,0.0,297.08,0
2022-07-30,Mode,18.42,1,0.02,Reseaux_sociaux,Carte_bancaire,0.0,18.05,0
2022-07-30,Sport,42.09,1,0.01,Reseaux_sociaux,Carte_bancaire,0.0,41.67,0
2022-07-30,Beaute,14.59,2,0.02,Reseaux_sociaux,Carte_bancaire,0.0,28.6,0
2022-07-30,Beaute,8.13,2,0.02,Publicite_payante,Mobile_Money,14.28,15.93,0
2022-07-30,Mode,45.81,1,0.04,Reseaux_sociaux,Mobile_Money,0.0,43.98,0
2022-07-30,Mode,28.64,1,0.0,Publicite_payante,Carte_bancaire,3.8,28.64,1
2022-07-30,Beaute,29.55,2,0.04,Email,Paiement_livraison,0.0,56.74,0
2022-07-30,Electronique,208.36,3,0.03,Direct,Carte_bancaire,0.0,606.33,0
2022-07-30,Mode,34.01,3,0.01,Reseaux_sociaux,Mobile_Money,0.0,101.01,0
2022-07-30,Electronique,172.66,2,0.0,Publicite_payante,Carte_bancaire,3.33,345.32,0
2022-07-30,Electronique,118.74,1,0.01,Recherche_organique,Paiement_livraison,0.0,117.55,0
2022-07-30,Maison,61.36,1,0.03,Email,Paiement_livraison,0.0,59.52,0
2022-07-30,Electronique,105.8,3,0.04,Reseaux_sociaux,Carte_bancaire,0.0,304.7,0
2022-07-30,Mode,43.92,1,0.0,Recherche_organique,Mobile_Money,0.0,43.92,0
2022-07-31,Mode,45.87,1,0.02,Reseaux_sociaux,Mobile_Money,0.0,44.95,0
2022-07-31,Beaute,7.87,2,0.04,Reseaux_sociaux,Mobile_Money,0.0,15.11,0
2022-07-31,Maison,26.53,1,0.04,Reseaux_sociaux,Mobile_Money,0.0,25.47,0
2022-07-31,Maison,39.16,2,0.04,Email,Carte_bancaire,0.0,75.19,0
2022-07-31,Maison,82.5,2,0.02,Email,Mobile_Money,0.0,161.7,0
2022-07-31,Maison,30.0,2,0.01,Direct,Carte_bancaire,0.0,59.4,0
2022-07-31,Electronique,213.17,3,0.02,Recherche_organique,Carte_bancaire,0.0,626.72,0
2022-07-31,Beaute,38.58,1,0.03,Recherche_organique,Paiement_livraison,0.0,37.42,0
2022-07-31,Electronique,217.17,3,0.03,Email,Mobile_Money,0.0,631.96,1
2022-07-31,Alimentation,15.76,3,0.0,Reseaux_sociaux,Carte_bancaire,0.0,47.28,0
2022-07-31,Electronique,196.97,3,0.04,Email,Mobile_Money,0.0,567.27,0
2022-07-31,Mode,24.53,2,0.02,Reseaux_sociaux,Mobile_Money,0.0,48.08,0
2022-07-31,Alimentation,13.55,2,0.05,Recherche_organique,Carte_bancaire,0.0,25.74,0
2022-07-31,Electronique,112.83,2,0.01,Publicite_payante,Carte_bancaire,2.74,223.4,0
2022-07-31,Beaute,14.13,1,0.03,Reseaux_sociaux,Carte_bancaire,0.0,13.71,0
2022-07-31,Sport,28.57,1,0.01,Direct,Carte_bancaire,0.0,28.28,0
2022-07-31,Mode,40.86,3,0.0,Publicite_payante,Mobile_Money,10.32,122.58,0
2022-07-31,Maison,87.73,3,0.01,Recherche_organique,Carte_bancaire,0.0,260.56,0
2022-07-31,Beaute,36.39,3,0.02,Recherche_organique,Paiement_livraison,0.0,106.99,0
2022-08-01,Sport,88.3,1,0.04,Reseaux_sociaux,Carte_bancaire,0.0,84.77,0
2022-08-01,Mode,50.8,1,0.04,Recherche_organique,Carte_bancaire,0.0,48.77,0
2022-08-01,Alimentation,22.6,2,0.01,Publicite_payante,Carte_bancaire,11.97,44.75,0
2022-08-01,Electronique,187.67,2,0.03,Reseaux_sociaux,Mobile_Money,0.0,364.08,0
2022-08-01,Sport,72.66,2,0.0,Publicite_payante,Mobile_Money,6.69,145.32,0
2022-08-01,Electronique,200.97,2,0.02,Reseaux_sociaux,Mobile_Money,0.0,393.9,0
2022-08-01,Beaute,12.2,3,0.04,Publicite_payante,Mobile_Money,18.64,35.14,0
2022-08-01,Maison,53.23,3,0.02,Email,Carte_bancaire,0.0,156.5,0
2022-08-01,Electronique,226.95,3,0.03,Direct,Carte_bancaire,0.0,660.42,0
2022-08-01,Beaute,17.6,1,0.01,Recherche_organique,Mobile_Money,0.0,17.42,0
2022-08-01,Sport,45.09,3,0.04,Reseaux_sociaux,Mobile_Money,0.0,129.86,0
2022-08-01,Electronique,192.38,1,0.02,Publicite_payante,Paiement_livraison,2.0,188.53,0
2022-08-01,Mode,12.59,3,0.02,Email,Carte_bancaire,0.0,37.01,0
2022-08-01,Sport,47.47,2,0.05,Reseaux_sociaux,Carte_bancaire,0.0,90.19,0
2022-08-02,Sport,71.1,1,0.02,Email,Carte_bancaire,0.0,69.68,0
2022-08-02,Maison,33.39,2,0.04,Email,Carte_bancaire,0.0,64.11,0
2022-08-02,Alimentation,19.35,3,0.04,Email,Mobile_Money,0.0,55.73,0
2022-08-02,Electronique,170.2,3,0.01,Recherche_organique,Mobile_Money,0.0,505.49,0
2022-08-02,Mode,10.85,1,0.01,Recherche_organique,Carte_bancaire,0.0,10.74,1
2022-08-02,Mode,57.98,3,0.04,Reseaux_sociaux,Mobile_Money,0.0,166.98,0
2022-08-02,Beaute,7.47,3,0.05,Publicite_payante,Paiement_livraison,17.31,21.29,0
2022-08-02,Sport,30.29,1,0.02,Recherche_organique,Carte_bancaire,0.0,29.68,0
2022-08-02,Maison,85.95,1,0.01,Email,Paiement_livraison,0.0,85.09,0
2022-08-02,Electronique,200.74,1,0.0,Email,Mobile_Money,0.0,200.74,0
2022-08-02,Mode,57.06,3,0.03,Reseaux_sociaux,Carte_bancaire,0.0,166.04,0
2022-08-02,Electronique,162.9,3,0.03,Recherche_organique,Mobile_Money,0.0,474.04,0
2022-08-02,Beaute,6.31,2,0.04,Publicite_payante,Carte_bancaire,5.94,12.12,0
2022-08-02,Alimentation,3.54,2,0.03,Direct,Mobile_Money,0.0,6.87,0
2022-08-02,Mode,45.14,3,0.02,Direct,Carte_bancaire,0.0,132.71,0
2022-08-03,Electronique,222.24,3,0.01,Publicite_payante,Mobile_Money,19.74,660.05,0
2022-08-03,Sport,81.44,1,0.02,Publicite_payante,Paiement_livraison,13.72,79.81,0
2022-08-03,Mode,53.75,2,0.03,Reseaux_sociaux,Mobile_Money,0.0,104.28,0
2022-08-03,Alimentation,12.27,3,0.04,Email,Carte_bancaire,0.0,35.34,0
2022-08-03,Mode,24.86,3,0.03,Publicite_payante,Mobile_Money,12.8,72.34,0
2022-08-03,Mode,22.07,1,0.02,Publicite_payante,Mobile_Money,2.54,21.63,1
2022-08-03,Beaute,29.48,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,28.6,0
2022-08-03,Sport,69.49,3,0.03,Email,Carte_bancaire,0.0,202.22,1
2022-08-03,Electronique,178.56,2,0.02,Publicite_payante,Carte_bancaire,10.53,349.98,0
2022-08-03,Maison,42.41,2,0.01,Publicite_payante,Paiement_livraison,2.33,83.97,1
2022-08-03,Mode,44.74,3,0.02,Direct,Mobile_Money,0.0,131.54,0
2022-08-03,Maison,33.61,1,0.01,Email,Paiement_livraison,0.0,33.27,0
2022-08-03,Electronique,119.35,2,0.02,Reseaux_sociaux,Carte_bancaire,0.0,233.93,0
2022-08-03,Beaute,33.47,3,0.04,Direct,Carte_bancaire,0.0,96.39,0
2022-08-04,Maison,88.73,2,0.02,Publicite_payante,Carte_bancaire,10.38,173.91,1
2022-08-04,Electronique,136.34,3,0.02,Email,Mobile_Money,0.0,400.84,0
2022-08-04,Electronique,238.25,2,0.04,Recherche_organique,Paiement_livraison,0.0,457.44,0
2022-08-04,Mode,45.71,1,0.0,Recherche_organique,Mobile_Money,0.0,45.71,0
2022-08-04,Maison,40.31,1,0.03,Recherche_organique,Mobile_Money,0.0,39.1,1
2022-08-04,Maison,24.82,1,0.03,Publicite_payante,Carte_bancaire,15.02,24.08,0
2022-08-04,Mode,40.4,2,0.03,Recherche_organique,Carte_bancaire,0.0,78.38,0
2022-08-04,Alimentation,12.47,1,0.05,Email,Mobile_Money,0.0,11.85,0
2022-08-04,Sport,82.04,2,0.03,Publicite_payante,Mobile_Money,9.41,159.16,0
2022-08-04,Maison,31.52,2,0.01,Recherche_organique,Carte_bancaire,0.0,62.41,0
2022-08-04,Sport,80.12,3,0.04,Recherche_organique,Carte_bancaire,0.0,230.75,0
2022-08-04,Maison,55.34,2,0.04,Reseaux_sociaux,Mobile_Money,0.0,106.25,0
2022-08-04,Mode,33.8,2,0.04,Recherche_organique,Paiement_livraison,0.0,64.9,1
2022-08-04,Maison,20.27,1,0.0,Reseaux_sociaux,Mobile_Money,0.0,20.27,0
2022-08-05,Maison,69.02,3,0.14,Direct,Mobile_Money,0.0,178.07,0
2022-08-05,Maison,89.48,1,0.11,Recherche_organique,Mobile_Money,0.0,79.64,0
2022-08-05,Mode,18.85,3,0.29,Recherche_organique,Mobile_Money,0.0,40.15,0
2022-08-05,Mode,25.8,1,0.29,Reseaux_sociaux,Mobile_Money,0.0,18.32,0
2022-08-05,Mode,26.92,3,0.25,Reseaux_sociaux,Mobile_Money,0.0,60.57,0
2022-08-05,Beaute,11.09,3,0.24,Recherche_organique,Mobile_Money,0.0,25.29,1
2022-08-05,Maison,66.53,3,0.19,Recherche_organique,Carte_bancaire,0.0,161.67,0
2022-08-05,Maison,37.67,3,0.19,Direct,Mobile_Money,0.0,91.54,0
2022-08-05,Mode,25.36,3,0.07,Email,Mobile_Money,0.0,70.75,0
2022-08-05,Electronique,179.8,1,0.17,Recherche_organique,Carte_bancaire,0.0,149.23,0
2022-08-05,Electronique,125.84,2,0.06,Recherche_organique,Mobile_Money,0.0,236.58,0
2022-08-05,Alimentation,26.67,2,0.29,Publicite_payante,Paiement_livraison,3.79,37.87,0
2022-08-05,Maison,37.1,1,0.29,Recherche_organique,Mobile_Money,0.0,26.34,1
2022-08-05,Beaute,21.98,2,0.06,Email,Mobile_Money,0.0,41.32,0
2022-08-05,Beaute,39.04,1,0.04,Recherche_organique,Paiement_livraison,0.0,37.48,0
2022-08-05,Sport,62.92,3,0.11,Reseaux_sociaux,Paiement_livraison,0.0,168.0,0
2022-08-05,Beaute,11.47,1,0.1,Reseaux_sociaux,Carte_bancaire,0.0,10.32,0
2022-08-05,Beaute,14.36,2,0.01,Recherche_organique,Carte_bancaire,0.0,28.43,0
2022-08-05,Mode,44.54,1,0.25,Reseaux_sociaux,Mobile_Money,0.0,33.4,0
2022-08-05,Mode,30.11,2,0.22,Reseaux_sociaux,Mobile_Money,0.0,46.97,1
2022-08-06,Electronique,92.51,3,0.02,Email,Carte_bancaire,0.0,271.98,0
2022-08-06,Maison,32.63,3,0.01,Reseaux_sociaux,Mobile_Money,0.0,96.91,0
2022-08-06,Maison,43.55,1,0.0,Publicite_payante,Carte_bancaire,8.74,43.55,0
2022-08-06,Electronique,178.78,3,0.03,Recherche_organique,Paiement_livraison,0.0,520.25,0
2022-08-06,Beaute,9.07,3,0.04,Recherche_organique,Mobile_Money,0.0,26.12,0
2022-08-06,Maison,91.01,3,0.02,Reseaux_sociaux,Carte_bancaire,0.0,267.57,0
2022-08-06,Electronique,193.78,1,0.02,Recherche_organique,Carte_bancaire,0.0,189.9,0
2022-08-06,Sport,31.41,1,0.04,Publicite_payante,Carte_bancaire,15.9,30.15,0
2022-08-06,Beaute,10.16,3,0.05,Direct,Mobile_Money,0.0,28.96,0
2022-08-06,Electronique,104.38,1,0.01,Email,Mobile_Money,0.0,103.34,0
2022-08-06,Electronique,232.0,2,0.01,Recherche_organique,Mobile_Money,0.0,459.36,0
2022-08-06,Sport,83.72,1,0.03,Reseaux_sociaux,Paiement_livraison,0.0,81.21,0
2022-08-06,Beaute,24.85,2,0.04,Direct,Carte_bancaire,0.0,47.71,0
2022-08-06,Mode,43.48,3,0.03,Reseaux_sociaux,Carte_bancaire,0.0,126.53,0
2022-08-06,Beaute,35.98,1,0.04,Reseaux_sociaux,Carte_bancaire,0.0,34.54,0
2022-08-06,Mode,50.94,1,0.04,Reseaux_sociaux,Mobile_Money,0.0,48.9,1
2022-08-06,Maison,53.17,3,0.02,Reseaux_sociaux,Mobile_Money,0.0,156.32,0
2022-08-06,Maison,76.48,2,0.01,Reseaux_sociaux,Carte_bancaire,0.0,151.43,0
2022-08-06,Beaute,36.56,3,0.02,Publicite_payante,Carte_bancaire,5.2,107.49,0
2022-08-07,Mode,46.31,1,0.0,Reseaux_sociaux,Carte_bancaire,0.0,46.31,0
2022-08-07,Maison,60.15,2,0.04,Email,Mobile_Money,0.0,115.49,0
2022-08-07,Mode,26.71,3,0.02,Recherche_organique,Mobile_Money,0.0,78.53,0
2022-08-07,Electronique,176.24,3,0.03,Publicite_payante,Mobile_Money,15.98,512.86,0
2022-08-07,Beaute,13.1,3,0.03,Email,Mobile_Money,0.0,38.12,0
2022-08-07,Beaute,6.43,3,0.04,Publicite_payante,Carte_bancaire,1.7,18.52,0
2022-08-07,Electronique,94.35,2,0.04,Publicite_payante,Mobile_Money,10.66,181.15,0
2022-08-07,Mode,25.39,2,0.05,Reseaux_sociaux,Mobile_Money,0.0,48.24,0
2022-08-07,Mode,55.48,1,0.01,Reseaux_sociaux,Mobile_Money,0.0,54.93,0
2022-08-07,Alimentation,6.43,3,0.03,Reseaux_sociaux,Carte_bancaire,0.0,18.71,0
2022-08-07,Electronique,136.5,3,0.03,Reseaux_sociaux,Mobile_Money,0.0,397.22,0
2022-08-07,Electronique,111.47,3,0.01,Email,Carte_bancaire,0.0,331.07,0
2022-08-07,Electronique,111.8,1,0.04,Direct,Mobile_Money,0.0,107.33,0
2022-08-07,Beaute,24.96,2,0.04,Publicite_payante,Paiement_livraison,7.25,47.92,0
2022-08-07,Maison,60.07,2,0.05,Publicite_payante,Mobile_Money,0.83,114.13,0
2022-08-07,Electronique,194.35,3,0.0,Recherche_organique,Mobile_Money,0.0,583.05,0
2022-08-07,Alimentation,19.44,2,0.04,Recherche_organique,Carte_bancaire,0.0,37.32,0
2022-08-07,Beaute,37.07,3,0.05,Publicite_payante,Mobile_Money,11.7,105.65,0
2022-08-07,Alimentation,14.91,3,0.04,Recherche_organique,Carte_bancaire,0.0,42.94,0
2022-08-07,Mode,25.35,3,0.03,Reseaux_sociaux,Carte_bancaire,0.0,73.77,1
2022-08-07,Mode,20.12,2,0.04,Email,Carte_bancaire,0.0,38.63,0
2022-08-07,Sport,55.04,1,0.04,Recherche_organique,Paiement_livraison,0.0,52.84,0
2022-08-08,Electronique,192.6,1,0.03,Email,Mobile_Money,0.0,186.82,1
2022-08-08,Mode,32.66,3,0.03,Recherche_organique,Mobile_Money,0.0,95.04,0
2022-08-08,Beaute,21.21,2,0.02,Reseaux_sociaux,Mobile_Money,0.0,41.57,1
2022-08-08,Electronique,174.88,3,0.02,Publicite_payante,Paiement_livraison,17.83,514.15,0
2022-08-08,Maison,93.94,3,0.03,Direct,Carte_bancaire,0.0,273.37,0
2022-08-08,Sport,17.53,3,0.02,Recherche_organique,Carte_bancaire,0.0,51.54,0
2022-08-08,Mode,47.96,2,0.0,Recherche_organique,Mobile_Money,0.0,95.92,0
2022-08-08,Mode,12.44,2,0.03,Direct,Carte_bancaire,0.0,24.13,0
2022-08-08,Alimentation,14.45,3,0.03,Recherche_organique,Mobile_Money,0.0,42.05,0
2022-08-08,Electronique,203.77,2,0.05,Publicite_payante,Mobile_Money,10.21,387.16,0
2022-08-08,Sport,78.66,3,0.01,Recherche_organique,Paiement_livraison,0.0,233.62,0
2022-08-08,Electronique,149.3,2,0.04,Recherche_organique,Mobile_Money,0.0,286.66,0
2022-08-09,Maison,54.32,2,0.02,Direct,Mobile_Money,0.0,106.47,0
2022-08-09,Electronique,100.96,2,0.27,Recherche_organique,Mobile_Money,0.0,147.4,1
2022-08-09,Maison,76.25,1,0.12,Reseaux_sociaux,Carte_bancaire,0.0,67.1,0
2022-08-09,Beaute,35.43,1,0.05,Recherche_organique,Mobile_Money,0.0,33.66,0
2022-08-09,Sport,63.55,2,0.26,Direct,Carte_bancaire,0.0,94.05,0
2022-08-09,Mode,57.5,2,0.08,Publicite_payante,Mobile_Money,7.88,105.8,1
2022-08-09,Maison,29.9,3,0.21,Direct,Mobile_Money,0.0,70.86,0
2022-08-09,Electronique,163.57,3,0.19,Reseaux_sociaux,Carte_bancaire,0.0,397.48,0
2022-08-09,Mode,12.77,1,0.03,Recherche_organique,Paiement_livraison,0.0,12.39,0
2022-08-09,Beaute,12.94,3,0.07,Email,Paiement_livraison,0.0,36.1,0
2022-08-09,Beaute,27.85,3,0.19,Recherche_organique,Mobile_Money,0.0,67.68,0
2022-08-09,Maison,47.73,3,0.25,Recherche_organique,Mobile_Money,0.0,107.39,0
2022-08-09,Sport,79.72,1,0.21,Reseaux_sociaux,Mobile_Money,0.0,62.98,1
2022-08-09,Mode,20.42,1,0.12,Reseaux_sociaux,Mobile_Money,0.0,17.97,0
2022-08-09,Maison,94.35,1,0.05,Email,Mobile_Money,0.0,89.63,0
2022-08-09,Beaute,7.09,3,0.23,Recherche_organique,Mobile_Money,0.0,16.38,1
2022-08-09,Mode,34.18,2,0.07,Email,Carte_bancaire,0.0,63.57,0
2022-08-09,Sport,83.94,1,0.21,Direct,Mobile_Money,0.0,66.31,1
2022-08-09,Maison,37.7,3,0.17,Reseaux_sociaux,Carte_bancaire,0.0,93.87,0
2022-08-10,Electronique,121.67,1,0.01,Email,Paiement_livraison,0.0,120.45,1
2022-08-10,Electronique,216.49,2,0.0,Publicite_payante,Mobile_Money,8.52,432.98,0
2022-08-10,Sport,22.08,3,0.05,Reseaux_sociaux,Carte_bancaire,0.0,62.93,0
2022-08-10,Maison,40.18,3,0.04,Publicite_payante,Mobile_Money,14.85,115.72,0
2022-08-10,Electronique,122.21,3,0.02,Reseaux_sociaux,Mobile_Money,0.0,359.3,0
2022-08-10,Mode,24.9,3,0.01,Email,Carte_bancaire,0.0,73.95,1
2022-08-10,Alimentation,5.35,2,0.04,Reseaux_sociaux,Mobile_Money,0.0,10.27,0
2022-08-10,Alimentation,22.65,3,0.05,Publicite_payante,Mobile_Money,18.89,64.55,1
2022-08-10,Maison,31.95,1,0.03,Recherche_organique,Paiement_livraison,0.0,30.99,0
2022-08-10,Mode,16.59,3,0.01,Publicite_payante,Mobile_Money,18.62,49.27,0
2022-08-10,Electronique,139.66,1,0.05,Reseaux_sociaux,Mobile_Money,0.0,132.68,0
2022-08-10,Electronique,94.98,3,0.04,Email,Mobile_Money,0.0,273.54,0
2022-08-10,Electronique,187.9,1,0.02,Recherche_organique,Carte_bancaire,0.0,184.14,0
2022-08-10,Mode,37.06,1,0.05,Recherche_organique,Carte_bancaire,0.0,35.21,0
2022-08-11,Maison,86.68,3,0.04,Reseaux_sociaux,Carte_bancaire,0.0,249.64,0
2022-08-11,Maison,31.61,3,0.03,Reseaux_sociaux,Carte_bancaire,0.0,91.99,0
2022-08-11,Maison,79.98,1,0.04,Email,Mobile_Money,0.0,76.78,0
2022-08-11,Maison,38.33,2,0.02,Recherche_organique,Carte_bancaire,0.0,75.13,0
2022-08-11,Mode,27.54,1,0.02,Publicite_payante,Paiement_livraison,5.36,26.99,1
2022-08-11,Maison,99.67,1,0.02,Recherche_organique,Mobile_Money,0.0,97.68,0
2022-08-11,Electronique,196.25,3,0.01,Reseaux_sociaux,Mobile_Money,0.0,582.86,0
2022-08-11,Maison,48.29,1,0.01,Publicite_payante,Carte_bancaire,14.42,47.81,0
2022-08-11,Maison,85.07,2,0.05,Email,Mobile_Money,0.0,161.63,1
2022-08-11,Sport,40.92,2,0.02,Reseaux_sociaux,Paiement_livraison,0.0,80.2,0
2022-08-11,Electronique,197.94,3,0.05,Recherche_organique,Carte_bancaire,0.0,564.13,0
2022-08-11,Maison,98.03,1,0.02,Recherche_organique,Mobile_Money,0.0,96.07,0
2022-08-12,Beaute,7.87,2,0.04,Recherche_organique,Carte_bancaire,0.0,15.11,0
2022-08-12,Sport,21.7,3,0.05,Recherche_organique,Mobile_Money,0.0,61.84,0
2022-08-12,Alimentation,22.04,2,0.05,Reseaux_sociaux,Mobile_Money,0.0,41.88,0
2022-08-12,Electronique,207.68,2,0.01,Publicite_payante,Paiement_livraison,5.5,411.21,0
2022-08-12,Mode,19.83,3,0.02,Recherche_organique,Mobile_Money,0.0,58.3,0
2022-08-12,Sport,52.67,3,0.01,Direct,Mobile_Money,0.0,156.43,0
2022-08-12,Mode,34.12,1,0.01,Recherche_organique,Paiement_livraison,0.0,33.78,0
2022-08-12,Electronique,225.25,3,0.02,Recherche_organique,Carte_bancaire,0.0,662.24,1
2022-08-12,Beaute,33.89,3,0.04,Recherche_organique,Carte_bancaire,0.0,97.6,0
2022-08-12,Maison,27.47,1,0.01,Recherche_organique,Carte_bancaire,0.0,27.2,0
2022-08-12,Electronique,134.84,1,0.05,Reseaux_sociaux,Mobile_Money,0.0,128.1,0
2022-08-12,Maison,47.64,2,0.0,Direct,Carte_bancaire,0.0,95.28,0
2022-08-12,Sport,73.85,1,0.0,Reseaux_sociaux,Carte_bancaire,0.0,73.85,0
2022-08-12,Maison,72.15,1,0.02,Recherche_organique,Mobile_Money,0.0,70.71,1
2022-08-12,Sport,88.11,1,0.02,Reseaux_sociaux,Carte_bancaire,0.0,86.35,0
2022-08-13,Alimentation,26.11,3,0.02,Recherche_organique,Carte_bancaire,0.0,76.76,0
2022-08-13,Mode,37.32,3,0.01,Recherche_organique,Mobile_Money,0.0,110.84,0
2022-08-13,Electronique,203.85,2,0.0,Publicite_payante,Mobile_Money,15.8,407.7,0
2022-08-13,Beaute,18.58,3,0.02,Publicite_payante,Carte_bancaire,18.33,54.63,0
2022-08-13,Maison,73.57,2,0.0,Reseaux_sociaux,Paiement_livraison,0.0,147.14,0
2022-08-13,Mode,10.87,1,0.01,Recherche_organique,Mobile_Money,0.0,10.76,0
2022-08-13,Sport,36.85,1,0.01,Email,Carte_bancaire,0.0,36.48,0
2022-08-13,Sport,65.24,3,0.02,Reseaux_sociaux,Mobile_Money,0.0,191.81,0
2022-08-13,Alimentation,25.18,2,0.0,Reseaux_sociaux,Carte_bancaire,0.0,50.36,0
2022-08-13,Alimentation,16.34,2,0.04,Recherche_organique,Mobile_Money,0.0,31.37,0
2022-08-13,Mode,47.08,1,0.01,Reseaux_sociaux,Mobile_Money,0.0,46.61,0
2022-08-13,Alimentation,28.61,2,0.05,Reseaux_sociaux,Mobile_Money,0.0,54.36,0
2022-08-13,Mode,43.25,1,0.04,Recherche_organique,Carte_bancaire,0.0,41.52,1
2022-08-13,Mode,45.52,2,0.04,Reseaux_sociaux,Carte_bancaire,0.0,87.4,0
2022-08-14,Mode,23.66,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,22.95,0
2022-08-14,Electronique,147.18,2,0.03,Recherche_organique,Mobile_Money,0.0,285.53,0
2022-08-14,Electronique,197.77,1,0.04,Direct,Mobile_Money,0.0,189.86,0
2022-08-14,Maison,61.04,1,0.05,Reseaux_sociaux,Mobile_Money,0.0,57.99,0
2022-08-14,Maison,82.62,3,0.03,Email,Mobile_Money,0.0,240.42,0
2022-08-14,Mode,41.78,1,0.04,Reseaux_sociaux,Carte_bancaire,0.0,40.11,0
2022-08-14,Mode,20.6,1,0.05,Recherche_organique,Mobile_Money,0.0,19.57,0
2022-08-14,Electronique,186.78,1,0.02,Email,Paiement_livraison,0.0,183.04,0
2022-08-14,Sport,41.36,3,0.03,Publicite_payante,Mobile_Money,6.27,120.36,0
2022-08-14,Mode,49.17,1,0.03,Publicite_payante,Mobile_Money,0.07,47.69,0
2022-08-14,Sport,58.26,2,0.02,Direct,Mobile_Money,0.0,114.19,0
2022-08-14,Maison,98.5,1,0.05,Publicite_payante,Paiement_livraison,13.74,93.57,0
2022-08-14,Sport,22.85,3,0.03,Recherche_organique,Carte_bancaire,0.0,66.49,0
2022-08-14,Beaute,23.76,2,0.03,Reseaux_sociaux,Carte_bancaire,0.0,46.09,0
2022-08-14,Mode,16.34,1,0.04,Reseaux_sociaux,Carte_bancaire,0.0,15.69,0
2022-08-14,Maison,63.54,3,0.04,Recherche_organique,Mobile_Money,0.0,183.0,0
2022-08-14,Mode,38.94,2,0.03,Direct,Mobile_Money,0.0,75.54,0
2022-08-14,Mode,37.43,1,0.02,Reseaux_sociaux,Mobile_Money,0.0,36.68,0
2022-08-14,Electronique,90.71,2,0.03,Direct,Mobile_Money,0.0,175.98,0
2022-08-15,Alimentation,21.93,3,0.01,Publicite_payante,Mobile_Money,7.89,65.13,0
2022-08-15,Beaute,9.05,2,0.04,Direct,Paiement_livraison,0.0,17.38,1
2022-08-15,Maison,61.92,2,0.02,Recherche_organique,Mobile_Money,0.0,121.36,0
2022-08-15,Sport,81.8,3,0.0,Email,Mobile_Money,0.0,245.4,0
2022-08-15,Alimentation,13.77,2,0.03,Recherche_organique,Mobile_Money,0.0,26.71,1
2022-08-15,Maison,71.31,1,0.04,Reseaux_sociaux,Carte_bancaire,0.0,68.46,1
2022-08-15,Alimentation,21.72,3,0.0,Reseaux_sociaux,Carte_bancaire,0.0,65.16,0
2022-08-15,Electronique,188.46,2,0.02,Reseaux_sociaux,Carte_bancaire,0.0,369.38,0
